comp_cd,comp_nm,판정,dim:siz_cd,dim:plt_siz_cd,dim:print_opt_cd,dim:mat_cd,dim:proc_cd,dim:opt_cd,dim:coat_side_cnt,dim:spot_side_cnt,dim:bdl_qty,dim:siz_width,dim:siz_height,dim:min_qty,권위_시트,권위_하위표,권위_축라벨,라이브_단가
COMP_FOIL_PROC_LARGE_SPECIAL,박 가공비(대형·특수박),잉여,,,,,,,,,,,,,,,"(권위에 없음 — 보고만, P-2)",570000.00
COMP_FOIL_PROC_LARGE_SPECIAL,박 가공비(대형·특수박),잉여,,,,,,,,,,,,,,,"(권위에 없음 — 보고만, P-2)",665000.00
COMP_FOIL_PROC_LARGE_SPECIAL,박 가공비(대형·특수박),잉여,,,,,,,,,,,,,,,"(권위에 없음 — 보고만, P-2)",760000.00
COMP_FOIL_PROC_LARGE_SPECIAL,박 가공비(대형·특수박),잉여,,,,,,,,,,,,,,,"(권위에 없음 — 보고만, P-2)",855000.00
COMP_FOIL_PROC_LARGE_SPECIAL,박 가공비(대형·특수박),잉여,,,,,,,,,,,,,,,"(권위에 없음 — 보고만, P-2)",950000.00
COMP_FOIL_PROC_SMALL_SPECIAL,박 가공비(소형·특수박),실재,,,,,PROC_000037,,,,,,,200,후가공_박(소형),B05,"proc_cd←소형박 가공비 특수박 수량별 가격 (백박, 홀로그램박, 트윙클박) · min_qty←200",14300.00
COMP_FOIL_PROC_SMALL_SPECIAL,박 가공비(소형·특수박),실재,,,,,PROC_000037,,,,,,,300,후가공_박(소형),B05,"proc_cd←소형박 가공비 특수박 수량별 가격 (백박, 홀로그램박, 트윙클박) · min_qty←300",17500.00
COMP_FOIL_PROC_SMALL_SPECIAL,박 가공비(소형·특수박),실재,,,,,PROC_000037,,,,,,,400,후가공_박(소형),B05,"proc_cd←소형박 가공비 특수박 수량별 가격 (백박, 홀로그램박, 트윙클박) · min_qty←400",20700.00
COMP_FOIL_PROC_SMALL_SPECIAL,박 가공비(소형·특수박),실재,,,,,PROC_000037,,,,,,,500,후가공_박(소형),B05,"proc_cd←소형박 가공비 특수박 수량별 가격 (백박, 홀로그램박, 트윙클박) · min_qty←500",23900.00
COMP_FOIL_PROC_SMALL_SPECIAL,박 가공비(소형·특수박),실재,,,,,PROC_000037,,,,,,,600,후가공_박(소형),B05,"proc_cd←소형박 가공비 특수박 수량별 가격 (백박, 홀로그램박, 트윙클박) · min_qty←600",27100.00
COMP_FOIL_PROC_SMALL_SPECIAL,박 가공비(소형·특수박),실재,,,,,PROC_000037,,,,,,,700,후가공_박(소형),B05,"proc_cd←소형박 가공비 특수박 수량별 가격 (백박, 홀로그램박, 트윙클박) · min_qty←700",30300.00
COMP_FOIL_PROC_SMALL_SPECIAL,박 가공비(소형·특수박),실재,,,,,PROC_000037,,,,,,,800,후가공_박(소형),B05,"proc_cd←소형박 가공비 특수박 수량별 가격 (백박, 홀로그램박, 트윙클박) · min_qty←800",33500.00
COMP_FOIL_PROC_SMALL_SPECIAL,박 가공비(소형·특수박),실재,,,,,PROC_000037,,,,,,,900,후가공_박(소형),B05,"proc_cd←소형박 가공비 특수박 수량별 가격 (백박, 홀로그램박, 트윙클박) · min_qty←900",36700.00
COMP_FOIL_PROC_SMALL_SPECIAL,박 가공비(소형·특수박),실재,,,,,PROC_000037,,,,,,,1000,후가공_박(소형),B05,"proc_cd←소형박 가공비 특수박 수량별 가격 (백박, 홀로그램박, 트윙클박) · min_qty←1000",39900.00
COMP_FOIL_PROC_SMALL_SPECIAL,박 가공비(소형·특수박),실재,,,,,PROC_000037,,,,,,,2000,후가공_박(소형),B05,"proc_cd←소형박 가공비 특수박 수량별 가격 (백박, 홀로그램박, 트윙클박) · min_qty←2000",71900.00
COMP_FOIL_PROC_SMALL_SPECIAL,박 가공비(소형·특수박),실재,,,,,PROC_000037,,,,,,,3000,후가공_박(소형),B05,"proc_cd←소형박 가공비 특수박 수량별 가격 (백박, 홀로그램박, 트윙클박) · min_qty←3000",103900.00
COMP_FOIL_PROC_SMALL_SPECIAL,박 가공비(소형·특수박),실재,,,,,PROC_000037,,,,,,,4000,후가공_박(소형),B05,"proc_cd←소형박 가공비 특수박 수량별 가격 (백박, 홀로그램박, 트윙클박) · min_qty←4000",135900.00
COMP_FOIL_PROC_SMALL_SPECIAL,박 가공비(소형·특수박),실재,,,,,PROC_000037,,,,,,,5000,후가공_박(소형),B05,"proc_cd←소형박 가공비 특수박 수량별 가격 (백박, 홀로그램박, 트윙클박) · min_qty←5000",167900.00
COMP_FOIL_PROC_SMALL_SPECIAL,박 가공비(소형·특수박),실재,,,,,PROC_000037,,,,,,,6000,후가공_박(소형),B05,"proc_cd←소형박 가공비 특수박 수량별 가격 (백박, 홀로그램박, 트윙클박) · min_qty←6000",199900.00
COMP_FOIL_PROC_SMALL_SPECIAL,박 가공비(소형·특수박),실재,,,,,PROC_000037,,,,,,,7000,후가공_박(소형),B05,"proc_cd←소형박 가공비 특수박 수량별 가격 (백박, 홀로그램박, 트윙클박) · min_qty←7000",231900.00
